,Word,Count
270,$2 million dollars,1
269,another several hundred million dollars,1
266,nearly $2 1/2 billion,1
265,over $200 million,1
264,more than $1 .5 billion,1
263,an additional $17 million,1
262,up to $8 million,1
260,several hundred dollars,1
248,nearly $4,1
259,80,1
257,around 85 cents,1
256,68,1
254,more than a million dollars,1
253,more than $2,1
251,more than $7 million,1
250,almost $800 million,1
249,approximately $360,1
220,an unprecedented $4 billion,1
218,another billion dollars,1
147,$16 .3 million,1
216,x million dollars,1
180,$18 .3 billion,1
179,$42 billion,1
178,nearly $42 million,1
177,over $1 .5 trillion,1
176,over $20 billion,1
172,the additional $10 million,1
170,nearly $400 billion,1
168,an additional $10 million,1
163,approximately $375,1
162,nearly $610,1
161,approximately $7 billion,1
160,over $2 billion,1
159,around $3 .3 billion,1
158,up to $5 .2 billion,1
157,$336 million,1
156,over $2,1
154,over $185 million,1
149,up to $80 million,1
148,$3 .7 million,1
181,$4 .5 billion,1
184,around $40 billion,1
185,nearly $5,1
199,multimillion-dollar,1
215,10 trillion yen,1
214,6 trillion yen,1
213,17 trillion yen,1
212,over $600 billion,1
206,$60 trillion yen,1
205,$125 billion,1
202,two hundred billion dollars,1
200,$125 million to $250 million,1
198,691,1
187,$45 million,1
197,56,1
196,26,1
195,107,1
194,so many billions of dollars,1
192,$206 billion,1
190,these millions of dollars,1
189,up to $45 million,1
188,more than $500 million,1
455,around $500 million,1
