,Word,Count
3370,.co/u7wxkro6kx,5
548,angry,5
473,anyone,5
1098,complete,5
32,area,5
146,@clewandowski_,5
276,senator,5
768,dems',5
140,zero,5
1365,allowed,5
1735,target,5
384,free,5
998,push,5
1854,stands,5
839,democrats',5
1849,makes,5
847,major,5
913,north,5
911,congressional,5
1846,joint,5
1192,part,5
2779,cannot,5
1843,incredible,5
859,built,5
860,happening,5
1374,bidens,5
1832,talk,5
865,point,5
69,heard,5
906,white,5
1824,fully,5
896,@loudobbs,5
350,@presssec,5
1008,median,5
894,deleted,5
1011,highest,5
874,@stevescalise,5
346,attack,5
1810,early,5
1190,southern,5
1877,possible,5
1570,worked,5
1010,income,5
401,foreign,5
1154,lost,5
958,wrote,5
991,impeached,5
1636,terrible,5
793,person,5
937,tell,5
985,easily,5
1038,testify,5
935,focus,5
1505,helping,5
798,home,5
1588,president's,5
1040,account,5
2982,taking,5
1318,beat,5
1320,explain,5
1924,zelensky,5
1587,crazy,5
1423,economic,4
1254,turned,4
1356,friend,4
575,more!,4
971,rights,4
1349,reminder,4
2197,strongly,4
1778,unemployment,4
1242,treated,4
1006,looks,4
2302,attempt,4
1696,and…,4
1749,small,4
1258,york,4
602,president!,4
1712,rate,4
1667,heart,4
2238,partner,4
993,candidates,4
1360,bad!,4
1664,fair,4
1348,decided,4
1358,congenial,4
1539,question,4
1266,@morningsmaria,4
914,carolina,4
1663,lead,4
912,seats,4
1660,witness,4
1250,research,4
2215,ambassador,4
929,@speakerpelosi,4
957,paul,4
754,potentially,4
1009,household,4
1070,@cnn,4
1872,investigating,4
1327,game,4
1310,member,4
1059,amazing,4
1508,partisan,4
1886,play,4
1205,100%,4
1218,finally,4
795,safety,4
1206,caliphate,4
2006,urging,4
725,crowd,4
787,human,4
1155,credibility,4
1036,says,4
731,proud,4
782,sorry,4
1496,louisiana!,4
1214,situation,4
1932,claim,4
1151,started,4
743,all!,4
755,phony,4
1479,mueller,4
